6641,XF2A055,XF2A055,43,12,44.63542,,,,50.67567,,,,2.1875,2.895753,1,空闲,A区,1,1,
6642,XF2A056,XF2A056,43,12,47.03125,,,,50.3861,,,,1.770833,3.378378,1,空闲,A区,1,1,
6643,XF2A057,XF2A057,43,12,49.16667,,,,50.67567,,,,1.666667,3.088803,1,空闲,A区,1,1,
6644,XF2A058,XF2A058,43,12,51.25,,,,50.67567,,,,1.71875,2.992278,1,空闲,A区,1,1,
6645,XF2A059,XF2A059,43,12,53.125,,,,50.3861,,,,2.083333,3.474904,1,空闲,A区,1,1,
6646,XF2A060,XF2A060,43,12,55.36458,,,,50.67567,,,,1.875,3.185328,1,空闲,A区,1,1,
6647,XF2A061,XF2A061,43,12,44.47917,,,,46.81467,,,,2.1875,3.378378,1,空闲,A区,1,1,
6648,XF2A062,XF2A062,43,12,47.08333,,,,46.71815,,,,1.666667,3.281853,1,空闲,A区,1,1,
6649,XF2A063,XF2A063,43,12,48.85417,,,,46.71815,,,,2.083333,3.088803,1,空闲,A区,1,1,
6650,XF2A064,XF2A064,43,12,51.19792,,,,46.33205,,,,1.666667,3.861004,1,空闲,A区,1,1,
6651,XF2A065,XF2A065,43,12,53.22917,,,,46.62162,,,,1.822917,3.571429,1,空闲,A区,1,1,
6652,XF2A066,XF2A066,43,12,55.3125,,,,46.9112,,,,1.770833,3.185328,1,空闲,A区,1,1,
6653,XF2A067,XF2A067,43,12,44.6875,,,,42.47104,,,,2.03125,3.378378,1,空闲,A区,1,1,
6654,XF2A068,XF2A068,43,12,46.92708,,,,42.56757,,,,1.927083,3.281853,1,空闲,A区,1,1,
6655,XF2A069,XF2A069,43,12,49.11458,,,,42.76062,,,,1.71875,2.992278,1,空闲,A区,1,1,
6656,XF2A070,XF2A070,43,12,51.09375,,,,42.56757,,,,1.770833,3.088803,1,空闲,A区,1,1,
6657,XF2A071,XF2A071,43,12,53.33333,,,,42.85714,,,,1.770833,2.895753,1,空闲,A区,1,1,
6658,XF2A072,XF2A072,43,12,55.36458,,,,42.85714,,,,1.770833,2.992278,1,空闲,A区,1,1,
6659,XF2A073,XF2A073,43,12,44.58333,,,,39.09266,,,,2.083333,2.992278,1,空闲,A区,1,1,
6660,XF2A074,XF2A074,43,12,46.92708,,,,39.09266,,,,1.822917,3.281853,1,空闲,A区,1,1,
6661,XF2A075,XF2A075,43,12,49.0625,,,,38.99614,,,,1.666667,3.378378,1,空闲,A区,1,1,
6662,XF2A076,XF2A076,43,12,51.09375,,,,38.89961,,,,1.822917,3.378378,1,空闲,A区,1,1,
6663,XF2A077,XF2A077,43,12,53.22917,,,,38.80309,,,,1.822917,3.378378,1,空闲,A区,1,1,
6664,XF2A078,XF2A078,43,12,55.20833,,,,38.61004,,,,2.083333,3.764479,1,空闲,A区,1,1,
6665,XF2A079,XF2A079,43,12,44.79167,,,,34.74903,,,,1.979167,3.281853,1,空闲,A区,1,1,
6666,XF2A080,XF2A080,43,12,46.92708,,,,34.55598,,,,2.03125,3.185328,1,空闲,A区,1,1,
6667,XF2A081,XF2A081,43,12,49.0625,,,,34.74903,,,,1.71875,3.185328,1,空闲,A区,1,1,
6668,XF2A082,XF2A082,43,12,51.09375,,,,34.74903,,,,1.979167,3.281853,1,空闲,A区,1,1,
6669,XF2A083,XF2A083,43,12,53.17708,,,,34.94209,,,,1.822917,3.185328,1,空闲,A区,1,1,
6670,XF2A084,XF2A084,43,12,55.36458,,,,34.84556,,,,1.71875,3.088803,1,空闲,A区,1,1,
6671,XF2A085,XF2A085,43,12,44.73958,,,,31.27413,,,,2.03125,3.088803,1,空闲,A区,1,1,
6672,XF2A086,XF2A086,43,12,47.03125,,,,31.27413,,,,1.71875,2.992278,1,空闲,A区,1,1,
6673,XF2A087,XF2A087,43,12,49.11458,,,,31.17761,,,,1.770833,3.378378,1,空闲,A区,1,1,
6674,XF2A088,XF2A088,43,12,51.19792,,,,31.08108,,,,1.770833,3.474904,1,空闲,A区,1,1,
6675,XF2A089,XF2A089,43,12,53.28125,,,,31.08108,,,,1.822917,3.281853,1,空闲,A区,1,1,
6676,XF2A090,XF2A090,43,12,55.3125,,,,31.08108,,,,1.927083,3.474904,1,空闲,A区,1,1,
6677,XF2A091,XF2A091,43,12,44.6875,,,,27.12355,,,,2.083333,3.185328,1,空闲,A区,1,1,
6678,XF2A092,XF2A092,43,12,46.97917,,,,26.9305,,,,1.927083,3.281853,1,空闲,A区,1,1,
6679,XF2A093,XF2A093,43,12,49.16667,,,,27.02703,,,,1.770833,3.185328,1,空闲,A区,1,1,
6680,XF2A094,XF2A094,43,12,51.19792,,,,26.9305,,,,1.770833,3.281853,1,空闲,A区,1,1,
6681,XF2A095,XF2A095,43,12,53.17708,,,,27.02703,,,,1.927083,3.185328,1,空闲,A区,1,1,
6682,XF2A096,XF2A096,43,12,55.3125,,,,26.9305,,,,1.770833,3.281853,1,空闲,A区,1,1,
6683,XF2A097,XF2A097,43,12,44.79167,,,,23.74517,,,,1.875,2.992278,1,空闲,A区,1,1,
6684,XF2A098,XF2A098,43,12,47.03125,,,,23.55212,,,,1.71875,2.992278,1,空闲,A区,1,1,
6685,XF2A099,XF2A099,43,12,49.0625,,,,23.26255,,,,1.770833,3.474904,1,空闲,A区,1,1,
6686,XF2A100,XF2A100,43,12,51.19792,,,,23.16602,,,,1.71875,3.571429,1,空闲,A区,1,1,
6687,XF2A101,XF2A101,43,12,53.17708,,,,23.26255,,,,1.927083,3.474904,1,空闲,A区,1,1,
6688,XF2A102,XF2A102,43,12,55.41667,,,,23.4556,,,,1.666667,3.281853,1,空闲,A区,1,1,
6689,XF2A103,XF2A103,43,12,44.73958,,,,19.01544,,,,2.239583,3.378378,1,空闲,A区,1,1,
6690,XF2A104,XF2A104,43,12,47.08333,,,,19.01544,,,,1.770833,3.571429,1,空闲,A区,1,1,
6691,XF2A105,XF2A105,43,12,49.11458,,,,19.30502,,,,1.666667,2.992278,1,空闲,A区,1,1,
6692,XF2A106,XF2A106,43,12,51.09375,,,,19.30502,,,,1.770833,3.088803,1,空闲,A区,1,1,
6693,XF2A107,XF2A107,43,12,53.22917,,,,19.30502,,,,1.71875,3.378378,1,空闲,A区,1,1,
6694,XF2A108,XF2A108,43,12,55.3125,,,,19.30502,,,,1.770833,3.088803,1,空闲,A区,1,1,
6695,XF2A109,XF2A109,43,12,44.84375,,,,15.63707,,,,1.770833,3.088803,1,空闲,A区,1,1,
6696,XF2A110,XF2A110,43,12,46.82292,,,,15.15444,,,,2.1875,3.667954,1,空闲,A区,1,1,
6697,XF2A111,XF2A111,43,12,49.16667,,,,15.34749,,,,1.71875,3.281853,1,空闲,A区,1,1,
6698,XF2A112,XF2A112,43,12,51.14583,,,,15.34749,,,,1.71875,3.474904,1,空闲,A区,1,1,
6699,XF2A113,XF2A113,43,12,53.125,,,,15.15444,,,,2.03125,3.764479,1,空闲,A区,1,1,
6700,XF2A114,XF2A114,43,12,55.41667,,,,15.54054,,,,1.71875,3.281853,1,空闲,A区,1,1,
6701,XF2A115,XF2A115,43,12,44.53125,,,,11.00386,,,,2.083333,3.764479,1,空闲,A区,1,1,
6702,XF2A116,XF2A116,43,12,46.92708,,,,11.58301,,,,1.979167,2.992278,1,空闲,A区,1,1,
6703,XF2A117,XF2A117,43,12,49.0625,,,,11.38996,,,,1.666667,3.281853,1,空闲,A区,1,1,
6704,XF2A118,XF2A118,43,12,51.14583,,,,11.19691,,,,1.770833,3.571429,1,空闲,A区,1,1,
6705,XF2A119,XF2A119,43,12,53.22917,,,,11.48649,,,,1.822917,3.281853,1,空闲,A区,1,1,
6706,XF2A120,XF2A120,43,12,55.36458,,,,11.29344,,,,1.927083,3.474904,1,空闲,A区,1,1,
6519,XF2B001,XF2B001,41,12,13.28125,,,,16.02317,,,,1.979167,3.474904,1,空闲,B区,1,1,
6520,XF2B002,XF2B002,41,12,13.17708,,,,19.9807,,,,2.239583,3.088803,1,空闲,B区,1,1,
6521,XF2B003,XF2B003,41,12,16.40625,,,,15.92664,,,,2.1875,3.571429,1,空闲,B区,1,1,
6522,XF2B004,XF2B004,41,12,16.45833,,,,19.78765,,,,2.1875,3.474904,1,空闲,B区,1,1,
6523,XF2B005,XF2B005,41,12,20.05208,,,,15.92664,,,,1.875,3.281853,1,空闲,B区,1,1,
6524,XF2B006,XF2B006,41,12,19.94792,,,,19.78765,,,,2.1875,3.474904,1,空闲,B区,1,1,
6525,XF2B007,XF2B007,41,12,23.17708,,,,15.73359,,,,2.083333,3.571429,1,空闲,B区,1,1,
6526,XF2B008,XF2B008,41,12,23.125,,,,19.78765,,,,2.083333,3.474904,1,空闲,B区,1,1,
6527,XF2B009,XF2B009,41,12,26.66667,,,,15.83012,,,,2.239583,3.667954,1,空闲,B区,1,1,
6528,XF2B010,XF2B010,41,12,26.61458,,,,19.78765,,,,2.447917,3.378378,1,空闲,B区,1,1,
6529,XF2B011,XF2B011,41,12,29.84375,,,,15.83012,,,,2.1875,3.861004,1,空闲,B区,1,1,
6530,XF2B012,XF2B012,41,12,29.84375,,,,19.9807,,,,2.135417,3.185328,1,空闲,B区,1,1,
6531,XF2B013,XF2B013,41,12,33.4375,,,,15.92664,,,,2.1875,3.474904,1,空闲,B区,1,1,
